CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
34099,Tesla,Civic,2018,40000,60000,Electric,White,Third,Los Angeles
34100,Ford,Focus,0,0,30000,Petrol,Black,Third,New York
34101,Toyota,Focus,2012,20000,30000,Unknown Fuel,Red,Second,Unknown Location
34102,Hyundai,Corolla,2010,25000,30000,Petrol,Red,Third,New York
34103,Hyundai,Model S,2015,30000,100000,Hybrid,Unknown Color,Third,Phoenix
34104,Nissan,Civic,2012,25000,45000,Diesel,Red,Second,Houston
34105,Nissan,Corolla,2020,40000,30000,Petrol,Gray,Second,Los Angeles
34106,Tesla,Civic,2020,25000,30000,Diesel,Gray,Third,Los Angeles
34107,Toyota,Civic,2015,0,60000,Petrol,Silver,Second,Los Angeles
34108,Tesla,Model S,0,50000,30000,Diesel,Red,Third,Houston
34109,Hyundai,Model S,2020,60000,75000,Electric,Silver,Unknown Owner,Houston
34110,Toyota,Unknown Model,2012,0,15000,Unknown Fuel,Red,Third,New York
34111,Ford,Corolla,2012,60000,45000,Diesel,White,Second,Phoenix
34112,Honda,Accord,2012,0,0,Petrol,Silver,Second,Miami
34113,Toyota,Corolla,2015,60000,15000,Hybrid,Red,Third,New York
34114,Honda,Mustang,2020,40000,0,Electric,White,First,New York
34115,Toyota,Civic,2020,60000,100000,Hybrid,Blue,Unknown Owner,Houston
34116,Ford,Unknown Model,2018,0,75000,Diesel,Black,Third,Los Angeles
34117,Hyundai,Unknown Model,2010,40000,0,Petrol,White,Unknown Owner,Miami
34118,Unknown Brand,Mustang,2010,20000,0,Electric,Silver,Unknown Owner,Unknown Location
34119,Nissan,Civic,2020,40000,30000,Petrol,Red,Second,Miami
34120,Honda,Model S,0,30000,45000,Petrol,Blue,Second,Phoenix
34121,Hyundai,Unknown Model,2020,60000,100000,Hybrid,Unknown Color,First,Los Angeles
34122,Tesla,Corolla,2012,0,60000,Electric,Unknown Color,Unknown Owner,Unknown Location
34123,Toyota,Model S,2015,25000,75000,Electric,Unknown Color,Third,Phoenix
34124,Nissan,Focus,2020,40000,60000,Hybrid,Gray,Third,Houston
34125,Toyota,Unknown Model,2018,20000,45000,Petrol,Red,Unknown Owner,Chicago
34126,Tesla,Civic,2018,30000,15000,Diesel,Red,Third,Los Angeles
34127,Hyundai,Corolla,0,20000,45000,Unknown Fuel,Silver,Unknown Owner,Houston
34128,Ford,Mustang,2020,20000,0,Hybrid,Red,Unknown Owner,Phoenix
34129,BMW,Unknown Model,2010,30000,60000,Hybrid,Red,Unknown Owner,Houston
34130,Toyota,Civic,2015,0,30000,Petrol,Red,First,Los Angeles
34131,Unknown Brand,Corolla,2018,25000,60000,Electric,Gray,Second,New York
34132,Tesla,Unknown Model,2020,60000,75000,Diesel,Gray,Third,Miami
34133,BMW,Corolla,2020,30000,100000,Diesel,Gray,First,Chicago
34134,Toyota,Focus,2012,0,100000,Hybrid,White,First,Miami
34135,Honda,Mustang,2018,60000,60000,Hybrid,Unknown Color,First,Los Angeles
34136,Hyundai,Mustang,2012,0,0,Electric,Red,First,Chicago
34137,Nissan,Mustang,2015,40000,0,Hybrid,Red,Third,Houston
34138,Nissan,Corolla,2015,50000,60000,Hybrid,Unknown Color,First,Phoenix
34139,Tesla,Mustang,0,0,60000,Diesel,Silver,First,Houston
34140,Honda,Mustang,2018,30000,15000,Electric,Blue,Second,Phoenix
34141,Ford,Civic,2012,50000,0,Electric,Gray,First,Miami
34142,BMW,Unknown Model,0,0,75000,Hybrid,Silver,Third,Unknown Location
34143,Tesla,Civic,0,60000,15000,Electric,Silver,Second,Houston
34144,Unknown Brand,Focus,2010,50000,15000,Petrol,Unknown Color,First,Chicago
34145,Toyota,Accord,2012,40000,100000,Diesel,Gray,First,Unknown Location
34146,Nissan,Model S,2018,40000,30000,Unknown Fuel,White,Second,Los Angeles
34147,Toyota,Corolla,2018,25000,15000,Hybrid,White,Second,Unknown Location
34148,BMW,Civic,2012,50000,0,Unknown Fuel,Silver,Unknown Owner,Houston
34149,Honda,Accord,2020,50000,75000,Electric,Black,First,Houston
34150,Honda,Unknown Model,2020,30000,0,Hybrid,Unknown Color,Unknown Owner,Chicago
34151,Tesla,Unknown Model,2010,50000,100000,Electric,Unknown Color,First,Unknown Location
34152,Tesla,Model S,0,30000,60000,Unknown Fuel,Gray,Second,New York
34153,Honda,Unknown Model,0,25000,15000,Electric,Gray,Third,Chicago
34154,Tesla,Mustang,2010,30000,100000,Petrol,Unknown Color,Second,New York
34155,Honda,Focus,2010,20000,30000,Hybrid,Red,First,Miami
34156,BMW,Model S,2018,40000,45000,Diesel,Black,First,Chicago
34157,Tesla,Focus,2018,50000,75000,Electric,Blue,First,Los Angeles
34158,Honda,Corolla,2020,50000,60000,Electric,Unknown Color,Third,Miami
34159,Tesla,Focus,2012,20000,100000,Diesel,Black,Second,Houston
34160,Toyota,Corolla,2015,0,100000,Electric,Silver,Third,Houston
34161,Hyundai,Focus,2012,25000,60000,Petrol,Unknown Color,Unknown Owner,Los Angeles
34162,Nissan,Model S,0,60000,30000,Hybrid,Red,Unknown Owner,Los Angeles
34163,Toyota,Corolla,2020,50000,0,Unknown Fuel,Silver,Third,New York
34164,Ford,Accord,2020,20000,100000,Unknown Fuel,Gray,Unknown Owner,Miami
34165,Honda,Focus,2020,0,30000,Unknown Fuel,Unknown Color,Second,New York
34166,Ford,Focus,2020,30000,75000,Hybrid,Black,Third,Los Angeles
34167,Honda,Unknown Model,2018,30000,30000,Unknown Fuel,Red,Third,Chicago
34168,Hyundai,Mustang,2010,0,100000,Electric,Blue,First,New York
34169,Nissan,Focus,2010,0,75000,Unknown Fuel,Blue,Second,Chicago
34170,Tesla,Unknown Model,2012,0,0,Petrol,White,First,Los Angeles
34171,Honda,Focus,2012,0,60000,Petrol,Silver,First,Miami
34172,Hyundai,Civic,0,0,0,Petrol,Red,Third,Chicago
34173,Toyota,Unknown Model,2020,60000,45000,Unknown Fuel,Silver,Second,Unknown Location
34174,Tesla,Model S,2020,50000,75000,Electric,Silver,Third,Los Angeles
34175,Nissan,Model S,2015,25000,15000,Hybrid,Red,Third,New York
34176,Toyota,Corolla,2010,0,100000,Diesel,Black,Unknown Owner,Houston
34177,Tesla,Accord,2020,30000,100000,Petrol,Unknown Color,Second,New York
34178,Honda,Accord,0,30000,0,Unknown Fuel,Black,Unknown Owner,Miami
34179,Honda,Model S,2012,25000,45000,Hybrid,Red,Second,Los Angeles
34180,Toyota,Corolla,2012,0,30000,Unknown Fuel,Unknown Color,Third,New York
34181,BMW,Model S,2012,40000,45000,Petrol,Blue,Second,Los Angeles
34182,Honda,Unknown Model,2015,30000,15000,Unknown Fuel,Red,Unknown Owner,Unknown Location
34183,Hyundai,Civic,2020,60000,60000,Petrol,Unknown Color,Second,Houston
34184,BMW,Corolla,2020,0,30000,Petrol,Silver,First,Houston
34185,Tesla,Civic,0,40000,45000,Petrol,White,Second,Los Angeles
34186,BMW,Focus,2020,40000,60000,Electric,Gray,Unknown Owner,Houston
34187,Toyota,Focus,0,20000,45000,Unknown Fuel,Blue,First,Miami
34188,Ford,Civic,2015,60000,60000,Diesel,Black,First,New York
34189,Ford,Unknown Model,2020,40000,45000,Hybrid,White,Second,Unknown Location
34190,Toyota,Civic,0,40000,45000,Unknown Fuel,Gray,Second,Houston
34191,Unknown Brand,Civic,2010,30000,30000,Diesel,Silver,Unknown Owner,Miami
34192,Hyundai,Civic,2020,40000,30000,Diesel,Red,Second,Houston
34193,Ford,Corolla,2020,40000,100000,Electric,Red,First,Chicago
34194,Toyota,Mustang,2012,30000,75000,Petrol,Gray,First,Phoenix
34195,Honda,Corolla,2020,20000,30000,Hybrid,Blue,Unknown Owner,Phoenix
34196,BMW,Mustang,2018,20000,45000,Petrol,Black,Third,Chicago
34197,Ford,Civic,2015,50000,30000,Hybrid,Red,First,Houston
34198,Honda,Accord,2012,0,45000,Unknown Fuel,Unknown Color,Third,Phoenix
34199,Ford,Unknown Model,2015,0,15000,Diesel,Red,Unknown Owner,New York
34200,Tesla,Focus,2018,40000,100000,Hybrid,Red,Unknown Owner,Phoenix
34201,Toyota,Focus,2012,40000,45000,Electric,Blue,Third,Chicago
34202,Toyota,Focus,0,0,45000,Unknown Fuel,Black,Unknown Owner,Los Angeles
34203,Hyundai,Model S,0,0,45000,Diesel,Silver,First,New York
34204,Honda,Unknown Model,0,40000,100000,Hybrid,Gray,Third,Miami
34205,Unknown Brand,Corolla,2012,60000,75000,Electric,Unknown Color,First,Unknown Location
34206,Tesla,Focus,2018,50000,60000,Unknown Fuel,White,First,Los Angeles
34207,BMW,Corolla,2018,50000,30000,Unknown Fuel,Unknown Color,First,New York
34208,Hyundai,Corolla,2010,60000,100000,Hybrid,Blue,Second,Miami
34209,Tesla,Corolla,2012,30000,100000,Petrol,White,Third,Los Angeles
34210,Unknown Brand,Accord,2015,30000,100000,Electric,Red,Second,Unknown Location
34211,Tesla,Corolla,2020,30000,45000,Unknown Fuel,White,Second,Miami
34212,Nissan,Civic,2018,0,0,Electric,White,First,Miami
34213,BMW,Corolla,2010,20000,75000,Electric,White,First,Los Angeles
34214,Hyundai,Model S,2018,60000,30000,Petrol,Silver,Third,Unknown Location
34215,BMW,Corolla,0,0,30000,Diesel,Red,First,Unknown Location
34216,Tesla,Focus,2015,30000,30000,Diesel,Red,First,Houston
34217,Hyundai,Corolla,2020,25000,30000,Unknown Fuel,Black,Second,Houston
34218,Ford,Focus,2020,50000,75000,Petrol,Gray,Unknown Owner,Houston
34219,Nissan,Corolla,2018,30000,60000,Electric,Red,Third,Phoenix
34220,Ford,Unknown Model,2020,25000,0,Unknown Fuel,Silver,Second,Miami
34221,Tesla,Civic,0,60000,75000,Unknown Fuel,Red,First,Miami
34222,Ford,Focus,0,30000,100000,Diesel,Silver,Second,Chicago
34223,BMW,Model S,2020,30000,0,Unknown Fuel,Black,Unknown Owner,New York
34224,Hyundai,Corolla,2015,25000,45000,Diesel,Unknown Color,Second,Phoenix
34225,BMW,Focus,0,30000,100000,Unknown Fuel,Black,Third,Miami
34226,Ford,Accord,2018,25000,0,Diesel,White,First,Los Angeles
34227,Hyundai,Mustang,2010,25000,75000,Electric,Gray,Third,Los Angeles
34228,BMW,Civic,0,0,0,Hybrid,Black,First,Phoenix
34229,Toyota,Accord,2010,20000,75000,Diesel,Unknown Color,Second,Phoenix
34230,BMW,Corolla,2012,0,60000,Electric,Blue,Third,Miami
34231,Tesla,Civic,2015,20000,100000,Hybrid,Blue,Unknown Owner,Chicago
34232,Honda,Model S,2018,20000,100000,Petrol,White,Unknown Owner,Phoenix
34233,Ford,Focus,2020,50000,15000,Hybrid,Gray,First,New York
34234,Nissan,Model S,2015,30000,100000,Petrol,Silver,Unknown Owner,Phoenix
34235,Unknown Brand,Civic,2018,25000,0,Electric,Gray,First,Unknown Location
34236,Ford,Unknown Model,2018,20000,0,Unknown Fuel,Gray,First,Miami
34237,Unknown Brand,Unknown Model,2015,50000,45000,Electric,Gray,First,Houston
34238,Unknown Brand,Accord,0,20000,15000,Petrol,Black,Third,Miami
34239,BMW,Mustang,2015,20000,60000,Diesel,White,Second,Los Angeles
34240,BMW,Focus,2015,25000,45000,Electric,Unknown Color,First,Phoenix
34241,Hyundai,Corolla,2012,40000,15000,Petrol,Silver,Third,Chicago
34242,Hyundai,Accord,2020,20000,60000,Unknown Fuel,Silver,Third,Phoenix
34243,Honda,Model S,2015,25000,75000,Petrol,Silver,Unknown Owner,Phoenix
34244,Honda,Unknown Model,2012,25000,30000,Electric,Black,Unknown Owner,Miami
34245,Nissan,Unknown Model,2010,50000,0,Electric,Unknown Color,First,Chicago
34246,Tesla,Corolla,0,40000,0,Electric,Blue,Second,Miami
34247,Toyota,Model S,2012,60000,60000,Diesel,Unknown Color,Third,Miami
34248,Tesla,Civic,0,50000,30000,Hybrid,Silver,Third,Los Angeles
34249,Hyundai,Accord,2020,0,100000,Petrol,Silver,Third,Unknown Location
34250,Nissan,Unknown Model,2010,20000,45000,Petrol,White,Third,Phoenix
34251,Ford,Focus,2015,40000,45000,Petrol,Gray,First,Los Angeles
34252,BMW,Focus,2015,40000,30000,Petrol,Gray,Third,Los Angeles
34253,Tesla,Civic,2015,0,45000,Diesel,Gray,Third,Chicago
34254,Unknown Brand,Corolla,2015,20000,30000,Electric,Red,Unknown Owner,Houston
34255,BMW,Corolla,2010,50000,15000,Unknown Fuel,Red,Third,Chicago
34256,BMW,Accord,2012,40000,60000,Petrol,Black,Second,Phoenix
34257,Tesla,Unknown Model,0,40000,0,Petrol,Gray,First,Unknown Location
34258,Tesla,Accord,0,0,0,Hybrid,Gray,Third,Phoenix
34259,Unknown Brand,Unknown Model,0,40000,60000,Hybrid,Silver,Unknown Owner,Los Angeles
34260,Hyundai,Unknown Model,2012,30000,30000,Electric,Gray,Unknown Owner,Los Angeles
34261,Unknown Brand,Civic,2018,20000,75000,Unknown Fuel,White,First,Houston
34262,Honda,Civic,2012,20000,0,Unknown Fuel,Blue,Unknown Owner,Chicago
34263,Hyundai,Unknown Model,2012,0,100000,Hybrid,Black,Third,Chicago
34264,Nissan,Corolla,0,60000,75000,Unknown Fuel,Red,Third,New York
34265,Nissan,Model S,2012,40000,15000,Diesel,Blue,Unknown Owner,Miami
34266,Unknown Brand,Unknown Model,2012,30000,100000,Petrol,Silver,Unknown Owner,Houston
34267,Toyota,Corolla,0,50000,15000,Hybrid,White,First,New York
34268,Hyundai,Corolla,0,30000,15000,Petrol,Silver,Unknown Owner,Chicago
34269,Unknown Brand,Focus,2012,30000,60000,Hybrid,Black,Unknown Owner,Phoenix
34270,Honda,Accord,2010,50000,100000,Electric,Gray,Third,Miami
34271,Toyota,Model S,2020,40000,30000,Diesel,Black,Unknown Owner,Houston
34272,Tesla,Unknown Model,2020,25000,45000,Diesel,Silver,Unknown Owner,New York
34273,Nissan,Mustang,2018,0,100000,Electric,Blue,First,New York
34274,Nissan,Model S,2012,25000,60000,Hybrid,Silver,Second,Los Angeles
34275,Toyota,Unknown Model,2015,60000,15000,Petrol,Gray,First,New York
34276,Ford,Mustang,2020,0,45000,Hybrid,Red,First,Unknown Location
34277,Honda,Accord,0,20000,60000,Electric,Black,Third,Phoenix
34278,Honda,Model S,2015,20000,30000,Petrol,Unknown Color,Second,Phoenix
34279,Honda,Model S,2018,60000,75000,Diesel,Red,First,Unknown Location
34280,Nissan,Corolla,2015,40000,30000,Petrol,Silver,Unknown Owner,Phoenix
34281,BMW,Mustang,2012,0,30000,Unknown Fuel,Gray,Second,Los Angeles
34282,Nissan,Model S,2012,25000,100000,Electric,Unknown Color,First,Chicago
34283,BMW,Model S,2010,20000,60000,Petrol,Gray,Unknown Owner,Miami
34284,Nissan,Accord,2012,40000,30000,Electric,Black,First,Phoenix
34285,Hyundai,Mustang,2020,20000,15000,Diesel,Unknown Color,Second,Miami
34286,Tesla,Unknown Model,2012,50000,60000,Petrol,Unknown Color,First,Chicago
34287,Nissan,Corolla,2012,25000,100000,Petrol,White,First,New York
34288,Hyundai,Model S,2015,0,45000,Electric,Blue,Unknown Owner,Unknown Location
34289,Hyundai,Corolla,2018,50000,75000,Petrol,Gray,First,Phoenix
34290,Tesla,Corolla,2012,30000,75000,Electric,Unknown Color,First,Unknown Location
34291,Hyundai,Civic,2020,20000,0,Petrol,White,Unknown Owner,Phoenix
34292,BMW,Unknown Model,2018,0,0,Diesel,White,Third,Chicago
34293,Honda,Civic,2012,50000,15000,Unknown Fuel,Silver,Unknown Owner,Los Angeles
34294,BMW,Corolla,2018,60000,100000,Electric,Gray,Third,Chicago
34295,Toyota,Accord,2020,20000,100000,Petrol,Red,Second,Chicago
34296,Honda,Accord,2015,0,15000,Electric,Black,Unknown Owner,Unknown Location
34297,Nissan,Model S,2015,60000,45000,Unknown Fuel,Gray,Unknown Owner,Houston
34298,Nissan,Mustang,2010,25000,60000,Unknown Fuel,Blue,Third,Miami
34299,Nissan,Unknown Model,2020,30000,15000,Petrol,Blue,Second,Los Angeles
34300,Nissan,Focus,0,20000,100000,Diesel,Red,Unknown Owner,Houston
34301,Nissan,Unknown Model,2012,60000,100000,Unknown Fuel,White,First,Miami
34302,BMW,Civic,0,40000,75000,Hybrid,Silver,Unknown Owner,Miami
34303,Unknown Brand,Mustang,0,40000,0,Diesel,Blue,First,Houston
34304,Tesla,Unknown Model,2012,20000,60000,Diesel,Blue,First,Houston
34305,Unknown Brand,Model S,2010,60000,45000,Electric,Black,Unknown Owner,Los Angeles
34306,BMW,Unknown Model,2020,0,75000,Diesel,Blue,First,Houston
34307,Ford,Focus,2018,50000,15000,Hybrid,Gray,First,Houston
34308,Hyundai,Accord,2018,0,75000,Electric,Silver,Second,Phoenix
34309,Unknown Brand,Mustang,0,20000,0,Diesel,Blue,Second,Houston
34310,BMW,Civic,2015,0,30000,Electric,Silver,Second,Chicago
34311,Hyundai,Civic,2018,20000,15000,Petrol,Blue,Unknown Owner,Phoenix
34312,Honda,Corolla,2018,25000,75000,Hybrid,Black,Third,Los Angeles
34313,Nissan,Mustang,0,60000,30000,Electric,Red,Unknown Owner,Unknown Location
34314,BMW,Civic,0,50000,60000,Hybrid,Black,Unknown Owner,Unknown Location
34315,Unknown Brand,Focus,2020,30000,60000,Petrol,Silver,Unknown Owner,Unknown Location
34316,Tesla,Focus,0,0,45000,Unknown Fuel,White,Unknown Owner,Chicago
34317,Unknown Brand,Accord,2020,30000,75000,Unknown Fuel,Black,Unknown Owner,Miami
34318,Nissan,Civic,2010,25000,15000,Electric,Blue,Second,Chicago
34319,Unknown Brand,Accord,0,60000,60000,Unknown Fuel,Black,Third,Miami
34320,Toyota,Unknown Model,0,40000,15000,Unknown Fuel,Black,Unknown Owner,Chicago
34321,Ford,Focus,2020,25000,0,Diesel,White,Unknown Owner,Chicago
34322,Honda,Civic,2010,25000,0,Hybrid,Gray,Unknown Owner,Los Angeles
34323,Tesla,Civic,2010,0,75000,Petrol,Silver,Second,New York
34324,Ford,Unknown Model,2012,50000,100000,Electric,Red,Third,Chicago
34325,BMW,Accord,2018,50000,0,Diesel,Silver,Third,New York
34326,Ford,Mustang,2020,40000,15000,Petrol,Silver,Third,New York
34327,Nissan,Civic,2010,30000,45000,Unknown Fuel,Blue,Second,Miami
34328,Nissan,Model S,2018,40000,100000,Diesel,Blue,Second,Miami
34329,Toyota,Corolla,0,25000,100000,Electric,Unknown Color,Third,New York
34330,Hyundai,Focus,2020,40000,100000,Petrol,Unknown Color,Second,Unknown Location
34331,Ford,Unknown Model,0,60000,45000,Unknown Fuel,Black,Unknown Owner,New York
34332,Unknown Brand,Unknown Model,2018,0,60000,Hybrid,Gray,First,New York
34333,Ford,Corolla,2010,0,75000,Petrol,Silver,Unknown Owner,Unknown Location
34334,Nissan,Model S,2018,25000,0,Hybrid,Unknown Color,Third,Los Angeles
34335,Hyundai,Corolla,0,20000,30000,Petrol,Blue,Third,Miami
34336,BMW,Civic,2015,40000,60000,Electric,Silver,Unknown Owner,Miami
34337,BMW,Mustang,2018,30000,45000,Petrol,Red,First,Unknown Location
34338,Honda,Accord,0,60000,15000,Hybrid,Gray,Unknown Owner,New York
34339,Unknown Brand,Unknown Model,2015,25000,30000,Hybrid,White,Second,Miami
34340,Unknown Brand,Accord,0,20000,100000,Electric,White,Second,Los Angeles
34341,BMW,Accord,2020,50000,30000,Unknown Fuel,Black,Second,Los Angeles
34342,Ford,Accord,0,40000,60000,Hybrid,Silver,First,Los Angeles
34343,Toyota,Mustang,2010,20000,30000,Petrol,Unknown Color,First,Houston
34344,BMW,Accord,2018,25000,60000,Unknown Fuel,Blue,Unknown Owner,New York
34345,Unknown Brand,Civic,2018,40000,30000,Petrol,Blue,First,Phoenix
34346,Unknown Brand,Mustang,0,60000,15000,Hybrid,Silver,Unknown Owner,Chicago
34347,Nissan,Unknown Model,0,20000,0,Unknown Fuel,Silver,Second,Los Angeles
34348,Nissan,Accord,2018,20000,30000,Electric,White,First,Chicago
34349,Honda,Unknown Model,2010,0,15000,Unknown Fuel,Unknown Color,Unknown Owner,New York
34350,Hyundai,Mustang,0,25000,0,Petrol,Blue,Second,Phoenix
34351,Honda,Accord,2018,30000,15000,Hybrid,Black,Unknown Owner,Phoenix
34352,Ford,Civic,2020,25000,0,Petrol,Blue,First,Los Angeles
34353,BMW,Corolla,2020,25000,30000,Electric,Blue,Unknown Owner,Phoenix
34354,BMW,Accord,2020,0,0,Petrol,White,First,Los Angeles
34355,Honda,Focus,2020,30000,75000,Unknown Fuel,Silver,Second,Los Angeles
34356,BMW,Focus,2012,0,100000,Petrol,Gray,Unknown Owner,New York
34357,Ford,Corolla,2012,50000,60000,Hybrid,Blue,Second,Phoenix
34358,Toyota,Model S,2020,25000,0,Unknown Fuel,Black,Second,Unknown Location
34359,Hyundai,Mustang,2018,20000,30000,Unknown Fuel,Blue,First,Phoenix
34360,Nissan,Corolla,2020,20000,60000,Hybrid,Gray,Unknown Owner,Los Angeles
34361,Ford,Corolla,2012,60000,75000,Petrol,Red,Second,Phoenix
34362,BMW,Corolla,2012,60000,60000,Hybrid,Blue,Third,Chicago
34363,Ford,Focus,2010,25000,100000,Unknown Fuel,Silver,Unknown Owner,Chicago
34364,Nissan,Unknown Model,2010,60000,100000,Electric,Unknown Color,First,New York
34365,Tesla,Model S,2018,40000,75000,Unknown Fuel,White,First,Chicago
34366,Unknown Brand,Mustang,2010,25000,0,Electric,Red,First,Unknown Location
34367,Nissan,Model S,2015,60000,15000,Diesel,Red,First,Chicago
34368,Unknown Brand,Model S,2015,25000,15000,Diesel,Gray,Second,Unknown Location
34369,Nissan,Civic,0,60000,100000,Unknown Fuel,Red,Unknown Owner,Unknown Location
34370,Tesla,Accord,2010,50000,60000,Hybrid,Blue,Unknown Owner,New York
34371,BMW,Corolla,2015,40000,15000,Unknown Fuel,Black,Second,Los Angeles
34372,BMW,Unknown Model,0,40000,0,Electric,Blue,Third,Unknown Location
34373,Hyundai,Unknown Model,2012,60000,75000,Unknown Fuel,Gray,Unknown Owner,Miami
34374,Toyota,Civic,2020,0,0,Petrol,White,First,New York
34375,Nissan,Focus,2020,60000,100000,Electric,Red,Unknown Owner,Miami
34376,Ford,Civic,2015,50000,60000,Hybrid,Silver,Unknown Owner,Miami
34377,Toyota,Civic,2012,20000,100000,Petrol,Black,Third,Miami
34378,BMW,Corolla,2012,40000,100000,Electric,Blue,First,Los Angeles
34379,BMW,Focus,2010,50000,60000,Electric,Red,First,Los Angeles
34380,Hyundai,Accord,0,50000,15000,Petrol,White,Third,Houston
34381,Hyundai,Accord,0,60000,15000,Unknown Fuel,Gray,First,New York
34382,Hyundai,Civic,2012,25000,30000,Unknown Fuel,Silver,Unknown Owner,Miami
34383,Honda,Accord,2012,30000,45000,Petrol,Gray,Second,Houston
34384,Toyota,Unknown Model,2012,30000,45000,Electric,White,Second,Chicago
34385,BMW,Corolla,0,60000,15000,Hybrid,Blue,Third,Unknown Location
34386,Tesla,Accord,2020,60000,60000,Hybrid,White,Second,Miami
34387,Unknown Brand,Focus,2015,0,30000,Petrol,Black,First,Unknown Location
34388,Honda,Unknown Model,2010,30000,15000,Diesel,White,First,Unknown Location
34389,Ford,Model S,2010,20000,100000,Petrol,Black,First,Phoenix
34390,Unknown Brand,Corolla,2010,25000,100000,Unknown Fuel,Silver,Second,New York
34391,Honda,Unknown Model,2018,50000,30000,Petrol,Silver,First,Chicago
34392,Hyundai,Civic,2015,30000,45000,Electric,Black,Unknown Owner,New York
34393,Nissan,Civic,2020,20000,45000,Diesel,Blue,Second,Unknown Location
34394,Nissan,Corolla,0,60000,15000,Hybrid,Silver,Unknown Owner,Houston
